contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_91824,2033,2.033,58,12.79,6.29,QKF94408.1,30.0,9.36e-18,82.0,3070911.0
k141_44724,1052,1.052,30,6.61,6.29,AYV75657.1,31.2,1.16e-13,71.6,2487775.0
k141_155899,1543,1.543,44,9.7,6.29,AYV80835.1,28.9,3.56e-19,88.6,2487768.0
k141_144302,1121,1.121,32,7.06,6.29,AYV84625.1,34.6,4.68e-15,79.3,2487770.0
k141_46436,1577,1.577,45,9.92,6.29,AYV76617.1,36.5,2.1e-08,53.1,2487775.0
k141_81486,1578,1.578,45,9.92,6.29,YP_009448274.1,28.2,7.12e-08,55.8,2023057.0
k141_117322,1262,1.262,36,7.94,6.29,QIG59801.1,34.2,4.69e-29,116.0,2704074.0
k141_110826,1298,1.298,37,8.16,6.29,AYV75900.1,29.8,1.95e-06,48.1,2487775.0
k141_144656,1685,1.685,48,10.58,6.28,CAE02704.1,25.9,1.3e-36,145.0,4952.0
k141_64664,2811,2.811,80,17.64,6.28,QKU33701.1,29.0,2.72e-54,210.0,
k141_66634,1123,1.123,32,7.06,6.28,YP_009448802.1,42.3,4.29e-30,119.0,2023057.0
k141_68272,2456,2.456,70,15.43,6.28,YP_009329403.1,32.1,3.55e-14,75.9,1903266.0
k141_19161,2951,2.951,84,18.52,6.28,QKU34198.1,25.6,3.18e-11,69.7,
k141_138536,1721,1.721,49,10.8,6.28,ABY48141.1,31.9,5.06e-75,254.0,3880.0
k141_85265,1018,1.018,29,6.39,6.28,QDY52085.1,40.0,2.38e-08,51.6,2596887.0
k141_66787,1474,1.474,42,9.26,6.28,BBI30180.1,31.8,1.8299999999999997e-23,100.0,3114988.0
k141_50973,1579,1.579,45,9.92,6.28,AYV82371.1,35.2,1.55e-15,81.6,2487769.0
k141_73745,1264,1.264,36,7.94,6.28,AYV80835.1,31.8,2.6e-13,70.9,2487768.0
k141_140840,1158,1.158,33,7.28,6.28,XKR75472.1,47.9,6.52e-19,79.0,3234153.0
k141_113120,1053,1.053,30,6.61,6.28,YP_803294.1,33.6,1.59e-14,71.6,328615.0
k141_142903,1649,1.649,47,10.36,6.28,WRJ69478.1,34.5,1.85e-41,148.0,3045048.0
k141_139685,1159,1.159,33,7.28,6.28,QDY51833.1,46.9,3.95e-36,130.0,2596887.0
k141_119092,1686,1.686,48,10.58,6.28,WZH61920.1,48.8,1.79e-20,90.1,3131770.0
k141_88190,1088,1.088,31,6.84,6.28,QFG74155.1,37.6,1.76e-16,77.0,1737588.0
k141_3302,1264,1.264,36,7.94,6.28,YP_009174709.1,34.9,7.18e-13,65.5,1586713.0
k141_68534,2178,2.178,62,13.67,6.28,ADX06521.1,33.0,2.45e-16,80.5,938083.0
k141_89406,2246,2.246,64,14.11,6.28,ARF10911.1,42.6,1.74e-22,95.9,1977638.0
k141_176790,1334,1.334,38,8.38,6.28,AYV77759.1,34.7,8.55e-11,64.3,2487765.0
k141_79306,1088,1.088,31,6.84,6.28,APU89138.1,26.3,3.36e-07,54.3,1924550.0
k141_74390,1898,1.898,54,11.91,6.27,YP_003969745.1,39.2,8.14e-17,88.2,693272.0
k141_81567,3658,3.658,104,22.93,6.27,SPN79202.1,30.1,3.52e-10,62.0,2126980.0
k141_50151,1722,1.722,49,10.8,6.27,QDY52220.1,32.0,3.4600000000000003e-29,125.0,2596887.0
k141_29090,1231,1.231,35,7.72,6.27,QKU35954.1,38.7,6.83e-29,109.0,
k141_62992,1442,1.442,41,9.04,6.27,QDY51705.1,44.1,7.86e-22,98.2,2596887.0
k141_71419,1443,1.443,41,9.04,6.27,QDY52241.1,26.9,6.14e-06,47.0,2596887.0
k141_20913,1830,1.83,52,11.47,6.27,WIL04310.1,28.4,2.34e-07,54.3,3032484.0
k141_66090,1055,1.055,30,6.61,6.27,YP_009119842.1,30.7,2.75e-28,117.0,1605721.0
k141_98379,1863,1.863,53,11.69,6.27,QBK88100.1,28.2,1.17e-08,58.2,2506606.0
k141_170926,1091,1.091,31,6.84,6.27,QDY52390.1,30.4,4.37e-44,161.0,2596887.0
k141_141791,1160,1.16,33,7.28,6.27,AYV81649.1,33.6,3.01e-10,60.1,2487768.0
k141_50168,1055,1.055,30,6.61,6.27,UMO79272.1,39.2,8.45e-33,127.0,2848915.0
k141_81524,1126,1.126,32,7.06,6.27,QBK87013.1,34.2,8.54e-07,51.2,2506604.0
k141_91083,1336,1.336,38,8.38,6.27,AYV78622.1,30.1,2.99e-06,50.1,2487765.0
k141_156857,1476,1.476,42,9.26,6.27,CAE02702.1,28.5,1e-17,83.6,4952.0
k141_34268,1266,1.266,36,7.94,6.27,QBK86148.1,33.0,8.84e-17,80.1,2506602.0
k141_46245,1511,1.511,43,9.48,6.27,AYV76188.1,25.2,1.65e-11,69.7,2487775.0
k141_126289,1513,1.513,43,9.48,6.27,QBK86751.1,37.6,1.57e-33,129.0,2506604.0
k141_56782,1162,1.162,33,7.28,6.26,ATZ80445.1,27.4,1.81e-11,67.4,2024608.0
k141_138831,1127,1.127,32,7.06,6.26,YP_009001225.1,31.5,3.71e-08,57.0,1450746.0
k141_65788,1127,1.127,32,7.06,6.26,WZO84907.1,53.1,2.4e-08,58.5,2809302.0
k141_75943,1162,1.162,33,7.28,6.26,QKU33568.1,35.0,4.98e-14,71.6,
k141_47896,1021,1.021,29,6.39,6.26,ARF10911.1,36.4,3.86e-08,54.7,1977638.0
k141_2473,1656,1.656,47,10.36,6.26,QKU35065.1,26.2,2.06e-12,70.1,
k141_129703,1972,1.972,56,12.35,6.26,ARF10911.1,26.8,5.33e-28,121.0,1977638.0
k141_156315,1127,1.127,32,7.06,6.26,CAA38181.1,42.9,5.81e-38,139.0,5547.0
k141_48659,1163,1.163,33,7.28,6.26,QBK89597.1,45.2,2.92e-06,45.8,2506585.0
k141_110491,1408,1.408,40,8.82,6.26,AYV78120.1,32.2,4.66e-11,67.0,2487765.0
k141_8442,1127,1.127,32,7.06,6.26,QBK87243.1,25.9,2.02e-11,67.4,2506605.0
k141_55265,1374,1.374,39,8.6,6.26,AYV76216.1,28.6,2.08e-13,71.2,2487775.0
k141_85230,1479,1.479,42,9.26,6.26,QBK88429.1,44.1,2.07e-30,119.0,2506608.0
k141_74261,1305,1.305,37,8.16,6.25,YP_803294.1,26.2,4.22e-08,56.6,328615.0
k141_113667,1306,1.306,37,8.16,6.25,AYV82314.1,32.7,2.05e-06,50.4,2487769.0
k141_79611,1023,1.023,29,6.39,6.25,WRJ69891.1,39.4,9.93e-11,58.9,3045048.0
k141_174731,1164,1.164,33,7.28,6.25,AYV80311.1,50.0,6.92e-06,47.8,2487767.0
k141_74080,2082,2.082,59,13.01,6.25,QFG74701.1,25.1,6.17e-26,110.0,1737588.0
k141_168853,1587,1.587,45,9.92,6.25,QFG74185.1,31.6,6.18e-18,86.7,1737588.0
k141_145632,1094,1.094,31,6.84,6.25,ACD54765.1,42.1,8.55e-13,66.6,104782.0
k141_137480,1271,1.271,36,7.94,6.25,AYV80071.1,30.2,2.01e-09,60.5,2487767.0
k141_14456,1164,1.164,33,7.28,6.25,AUF82410.1,27.3,5.43e-07,54.3,2060617.0
k141_168501,1234,1.234,35,7.72,6.25,BBI30180.1,30.7,2.18e-31,124.0,3114988.0
k141_163875,2258,2.258,64,14.11,6.25,AGE56650.1,40.7,2.15e-28,111.0,1278274.0
k141_132296,1341,1.341,38,8.38,6.25,QFG73678.1,31.2,1.55e-22,91.3,1737588.0
k141_168472,1482,1.482,42,9.26,6.25,XKM49629.1,35.9,2.59e-07,49.7,3378370.0
k141_123877,1164,1.164,33,7.28,6.25,QBZ81271.1,31.5,1.22e-14,78.2,2568002.0
k141_55386,1270,1.27,36,7.94,6.25,AYV75213.1,33.8,1.46e-13,71.2,2487775.0
k141_162483,1835,1.835,52,11.47,6.25,QBK87719.1,43.0,3.91e-29,114.0,2506606.0
k141_84226,1270,1.27,36,7.94,6.25,UOX39045.1,30.5,3.94e-27,110.0,2928837.0
k141_105982,1412,1.412,40,8.82,6.25,CAE02706.1,25.5,8.650000000000001e-26,110.0,4952.0
k141_157589,1058,1.058,30,6.61,6.25,QPI16506.1,32.4,3.17e-11,62.8,2763269.0
k141_24417,1660,1.66,47,10.36,6.24,YP_009001498.1,30.7,1.83e-20,95.5,62099.0
k141_9143,1024,1.024,29,6.39,6.24,QBK86778.1,29.5,1.23e-09,59.7,2506604.0
k141_98370,1237,1.237,35,7.72,6.24,ARF12409.1,55.2,4.1e-13,66.2,1977640.0
k141_9718,1130,1.13,32,7.06,6.24,AGE53021.1,26.5,4.55e-09,61.2,1278251.0
k141_475,1343,1.343,38,8.38,6.24,QDY52425.1,30.5,1.14e-06,55.1,2596887.0
k141_28104,1907,1.907,54,11.91,6.24,YP_009001498.1,29.5,2.54e-19,92.4,62099.0
k141_73391,1167,1.167,33,7.28,6.24,QKU34342.1,23.7,4.26e-18,89.4,
k141_96932,1095,1.095,31,6.84,6.24,YP_009448872.1,39.1,1.82e-28,114.0,2023057.0
k141_150517,1589,1.589,45,9.92,6.24,AYV84909.1,20.4,5.07e-15,81.3,2487770.0
k141_137648,2366,2.366,67,14.77,6.24,BBI30359.1,28.5,3.12e-39,151.0,3114988.0
k141_40424,1697,1.697,48,10.58,6.24,YP_009329403.1,27.6,7.63e-08,58.5,1903266.0
k141_121551,1130,1.13,32,7.06,6.24,BAD00047.1,26.6,1.49e-25,112.0,3052230.0
k141_155083,1167,1.167,33,7.28,6.24,CAD21956.1,35.4,5.89e-17,78.6,2847087.0
k141_75427,1025,1.025,29,6.39,6.24,XIF71252.1,27.9,4.94e-28,113.0,3057169.0
k141_56912,1449,1.449,41,9.04,6.24,AHA54698.1,35.2,2.69e-11,69.7,1421421.0
k141_56337,1061,1.061,30,6.61,6.23,QOI90522.1,39.9,2.36e-41,151.0,455367.0
k141_111349,1132,1.132,32,7.06,6.23,AYV81649.1,29.6,4.72e-39,142.0,2487768.0
k141_145626,2335,2.335,66,14.55,6.23,UIB20846.1,34.7,5.98e-25,104.0,2905229.0
k141_16788,1521,1.521,43,9.48,6.23,YP_009001498.1,24.7,1.14e-07,57.0,62099.0
k141_38305,1239,1.239,35,7.72,6.23,AUL77644.2,39.0,9.81e-31,119.0,
k141_15925,1981,1.981,56,12.35,6.23,QPI16815.1,23.3,1.69e-08,59.3,2763270.0
k141_82904,1238,1.238,35,7.72,6.23,QBK87380.1,32.1,3.8e-20,89.4,2506605.0
k141_15058,1062,1.062,30,6.61,6.23,QKN22697.1,28.6,3.08e-07,53.5,2743124.0
k141_98021,1275,1.275,36,7.94,6.23,AYV86640.1,35.3,1.18e-07,52.4,2487774.0
k141_61585,2373,2.373,67,14.77,6.23,QIG60149.1,29.7,1.31e-07,55.5,2704073.0
k141_105088,1380,1.38,39,8.6,6.23,ABY48138.1,26.3,3.84e-06,51.2,3880.0
k141_94978,1912,1.912,54,11.91,6.23,QDY52462.1,28.9,7.7e-23,101.0,2596887.0
k141_60433,1026,1.026,29,6.39,6.23,QBK87831.1,42.6,1.02e-51,181.0,2506606.0
k141_78032,1274,1.274,36,7.94,6.23,QKF94468.1,36.7,3.98e-24,100.0,3070911.0
k141_123280,1558,1.558,44,9.7,6.23,QKU34962.1,38.4,1.82e-51,179.0,
k141_141192,1522,1.522,43,9.48,6.23,ARF11365.1,30.2,2.9e-29,119.0,1977640.0
k141_75546,1206,1.206,34,7.5,6.22,QKU35009.1,25.7,1.04e-15,78.2,
k141_152284,2694,2.694,76,16.76,6.22,QFG74441.1,31.2,2.5800000000000003e-59,205.0,1737588.0
k141_26684,1773,1.773,50,11.02,6.22,NP_077671.1,26.5,2.61e-10,63.5,37665.0
k141_90430,1028,1.028,29,6.39,6.22,AGE59947.1,33.6,7.38e-29,112.0,1278278.0
k141_73097,1205,1.205,34,7.5,6.22,AYV86642.1,56.3,1.58e-15,81.6,2487774.0
k141_2917,1453,1.453,41,9.04,6.22,ULY68592.1,29.4,4.75e-13,70.5,2922419.0
k141_81770,1667,1.667,47,10.36,6.22,AUF82538.1,25.4,9.36e-16,78.6,2060617.0
k141_102999,1419,1.419,40,8.82,6.22,QKU35804.1,31.7,4.76e-10,60.1,
k141_75556,1453,1.453,41,9.04,6.22,QBK88329.1,31.9,1.02e-17,85.5,2506606.0
k141_136668,1312,1.312,37,8.16,6.22,QBK89597.1,25.5,8.32e-12,69.7,2506585.0
k141_16725,1382,1.382,39,8.6,6.22,AYV78637.1,35.3,3.37e-14,73.2,2487765.0
k141_133882,1134,1.134,32,7.06,6.22,QKU33701.1,29.2,2.17e-34,138.0,
k141_161383,1417,1.417,40,8.82,6.22,BBI30359.1,26.8,8.18e-17,84.3,3114988.0
k141_90335,1101,1.101,31,6.84,6.21,AYV78233.1,35.5,8.12e-17,80.1,2487765.0
k141_180597,1243,1.243,35,7.72,6.21,QKU33915.1,30.9,4.19e-31,124.0,
k141_46234,1029,1.029,29,6.39,6.21,AUF82510.1,30.0,1.76e-28,115.0,2060617.0
k141_42357,1172,1.172,33,7.28,6.21,AGE49076.1,27.8,1.14e-06,52.0,1278268.0
k141_86796,1208,1.208,34,7.5,6.21,AYV81322.1,35.7,6.06e-11,64.3,2487768.0
k141_44520,1030,1.03,29,6.39,6.21,AWA44806.1,46.4,2.82e-09,57.4,4547.0
k141_139086,1172,1.172,33,7.28,6.21,QKF94625.1,30.9,4.92e-06,48.9,3070911.0
k141_48190,1881,1.881,53,11.69,6.21,QDY51705.1,32.4,1.43e-06,53.9,2596887.0
k141_172228,1421,1.421,40,8.82,6.21,QKF94253.1,28.5,6.34e-50,181.0,3070911.0
k141_90613,1740,1.74,49,10.8,6.21,QKF94107.1,47.5,1.74e-06,55.1,3070911.0
k141_16263,1989,1.989,56,12.35,6.21,BDC16902.1,37.5,9.7e-08,52.0,2801461.0
k141_57566,1314,1.314,37,8.16,6.21,ATZ80771.1,31.7,2.47e-06,50.1,2024608.0
k141_31009,1172,1.172,33,7.28,6.21,YP_009165053.1,34.3,1.74e-37,138.0,1678078.0
k141_24959,1031,1.031,29,6.39,6.2,AUV58943.1,35.3,4.76e-15,73.9,2071566.0
k141_93005,1173,1.173,33,7.28,6.2,AYV86642.1,25.5,8.58e-19,92.4,2487774.0
k141_117404,1387,1.387,39,8.6,6.2,AAR26884.1,26.4,1.73e-06,52.4,231992.0
k141_67432,2134,2.134,60,13.23,6.2,AYV81995.1,31.5,2.5599999999999998e-23,102.0,2487769.0
k141_116081,1921,1.921,54,11.91,6.2,XDO01843.1,31.0,5.8e-20,91.7,3240092.0
k141_167063,1493,1.493,42,9.26,6.2,QFG74219.1,39.7,5.64e-06,44.3,1737588.0
k141_127252,1245,1.245,35,7.72,6.2,YP_009640099.1,31.3,4.03e-10,62.0,158683.0
k141_81593,2667,2.667,75,16.54,6.2,YP_008438851.2,32.2,1.26e-10,66.2,1349410.0
k141_2618,1386,1.386,39,8.6,6.2,QKU35804.1,25.9,1.34e-06,55.1,
k141_156064,1174,1.174,33,7.28,6.2,XCJ77313.1,35.7,1.28e-25,103.0,2008368.0
k141_68465,1031,1.031,29,6.39,6.2,QBK92408.1,32.7,1.65e-22,93.2,2506595.0
k141_64001,1956,1.956,55,12.13,6.2,YP_001427025.1,39.8,1.02e-76,243.0,411359.0
k141_165479,1176,1.176,33,7.28,6.19,AUF82193.1,27.3,1.47e-11,68.9,2060617.0
k141_20001,1568,1.568,44,9.7,6.19,YP_009001498.1,24.7,5.2e-11,68.9,62099.0
k141_96038,1176,1.176,33,7.28,6.19,AYV85801.1,37.9,6.19e-16,79.0,2487771.0
k141_176764,1532,1.532,43,9.48,6.19,ABY48141.1,33.9,1e-17,83.6,3880.0
k141_157916,1175,1.175,33,7.28,6.19,XHR79287.1,32.4,4.53e-10,59.3,3057169.0
k141_164792,1782,1.782,50,11.02,6.19,YP_003970003.1,35.1,1.88e-08,60.8,693272.0
k141_115495,1496,1.496,42,9.26,6.19,QOI90522.1,35.2,1.97e-07,55.8,455367.0
k141_3816,2136,2.136,60,13.23,6.19,ARF09529.1,45.2,1.88e-31,122.0,1977633.0
k141_106147,2528,2.528,71,15.66,6.19,QBK90338.1,27.1,4.14e-22,104.0,2506588.0
k141_5314,1105,1.105,31,6.84,6.19,APU88852.1,45.0,9.69e-33,131.0,1924548.0
k141_81958,1461,1.461,41,9.04,6.19,YP_003358229.2,40.3,1.29e-11,62.0,150286.0
k141_173000,1928,1.928,54,11.91,6.18,SPN79317.1,59.6,9.24e-10,59.3,2126980.0
k141_15839,1070,1.07,30,6.61,6.18,AYJ09386.1,36.5,1.48e-22,93.2,2364897.0
k141_30713,1106,1.106,31,6.84,6.18,AGE58614.1,42.6,4.76e-21,90.1,83442.0
k141_51350,1214,1.214,34,7.5,6.18,ARF12058.1,27.0,3.9900000000000006e-27,114.0,1977640.0
k141_161970,1035,1.035,29,6.39,6.18,QKF94222.1,33.2,8.74e-38,143.0,3070911.0
k141_114235,1606,1.606,45,9.92,6.18,YP_003970059.1,32.6,4.29e-09,58.9,693272.0
k141_22792,1035,1.035,29,6.39,6.18,QKF94559.1,33.3,4.75e-08,56.2,3070911.0
k141_173693,1534,1.534,43,9.48,6.18,UUT40483.1,55.1,5.8000000000000005e-58,184.0,2971331.0
k141_112361,1106,1.106,31,6.84,6.18,QFG73671.1,41.6,3.4599999999999998e-34,128.0,1737588.0
k141_52878,1606,1.606,45,9.92,6.18,BBI30359.1,34.7,1.38e-09,61.6,3114988.0
k141_16267,1355,1.355,38,8.38,6.18,XAO13380.1,35.2,5.49e-07,48.9,3111543.0
k141_137521,1142,1.142,32,7.06,6.18,AUF82166.1,31.1,3.24e-11,63.5,2060617.0
k141_151301,1213,1.213,34,7.5,6.18,QBK86232.1,25.1,2.05e-13,74.3,2506603.0
k141_57618,1070,1.07,30,6.61,6.18,AAK92822.1,56.3,4.12e-17,77.0,3702.0
k141_98606,1428,1.428,40,8.82,6.18,ABY48141.1,33.0,2.99e-60,209.0,3880.0
k141_179192,1890,1.89,53,11.69,6.18,QBK88314.1,41.5,8.46e-17,72.8,2506606.0
k141_126476,1640,1.64,46,10.14,6.18,QBK87088.1,35.7,3.37e-15,75.9,2506604.0
k141_154035,1214,1.214,34,7.5,6.18,AGE56650.1,35.2,3.73e-10,58.5,1278274.0
k141_173216,1248,1.248,35,7.72,6.18,AYV81913.1,48.2,6.06e-13,65.9,2487768.0
k141_73951,2356,2.356,66,14.55,6.18,WIE95307.1,39.6,2.52e-14,68.9,3050019.0
k141_134795,1144,1.144,32,7.06,6.17,ARF09969.1,37.8,1.13e-08,61.2,1977633.0
k141_58866,1394,1.394,39,8.6,6.17,AYV78741.1,26.8,4.07e-08,53.1,2487765.0
k141_142236,1750,1.75,49,10.8,6.17,UUT40499.1,42.6,2.68e-120,374.0,2971331.0
k141_88355,1215,1.215,34,7.5,6.17,AXN90995.1,56.9,1.29e-25,98.2,1302812.0
k141_109586,1144,1.144,32,7.06,6.17,UAW00802.1,43.6,1.34e-22,99.4,442302.0
k141_117707,2214,2.214,62,13.67,6.17,QBK86778.1,35.9,3.76e-17,80.1,2506604.0
k141_58049,1000,1.0,28,6.17,6.17,QKU34490.1,33.6,7.27e-32,123.0,
k141_54738,1502,1.502,42,9.26,6.17,ARE67259.1,34.0,1.9e-08,56.6,1974596.0
k141_35259,1646,1.646,46,10.14,6.16,QBZ80677.1,29.9,5.97e-07,53.1,2568002.0
k141_106087,1073,1.073,30,6.61,6.16,QDY52375.1,36.4,9.46e-16,78.6,2596887.0
k141_134213,1289,1.289,36,7.94,6.16,AYV84014.1,24.8,7.9e-17,87.0,2487770.0
k141_101566,2540,2.54,71,15.66,6.16,YP_009001498.1,35.6,1.29e-09,65.5,62099.0
k141_52605,1968,1.968,55,12.13,6.16,AII17129.1,35.2,2.62e-09,55.8,1474867.0
k141_64478,1181,1.181,33,7.28,6.16,AYV82542.1,28.0,1.04e-15,78.6,2487770.0
k141_112372,1467,1.467,41,9.04,6.16,ARF10293.1,44.2,1.5900000000000002e-37,138.0,1977638.0
k141_153407,1109,1.109,31,6.84,6.16,YP_009165101.1,37.2,4.53e-09,58.2,1678078.0
k141_54557,1003,1.003,28,6.17,6.16,QBK86771.1,39.7,3.48e-32,127.0,2506604.0
k141_102621,1002,1.002,28,6.17,6.16,QPI16506.1,48.4,8.860000000000001e-27,97.8,2763269.0
k141_99164,1647,1.647,46,10.14,6.16,ATZ80657.1,26.3,3.48e-06,50.8,2024608.0
k141_119079,1218,1.218,34,7.5,6.16,AYV81646.1,44.2,2.67e-82,255.0,2487768.0
k141_47887,1361,1.361,38,8.38,6.16,QBK87088.1,32.8,3.38e-07,52.8,2506604.0
k141_64730,1109,1.109,31,6.84,6.16,QKU35362.1,31.0,5.48e-11,67.4,
k141_94421,1507,1.507,42,9.26,6.15,UUU46892.1,54.0,1.4e-41,148.0,65424.0
k141_105061,1935,1.935,54,11.91,6.15,UYL94274.1,32.0,8.57e-10,61.2,2651957.0
k141_51316,1039,1.039,29,6.39,6.15,QFG74471.1,33.1,3.08e-16,80.5,1737588.0
k141_99584,1899,1.899,53,11.69,6.15,AUI39789.1,31.7,3.9099999999999994e-23,95.9,47929.0
k141_163247,1183,1.183,33,7.28,6.15,BCS82877.1,40.7,5.28e-22,89.7,2811091.0
k141_127404,1830,1.83,51,11.25,6.15,QKE51189.1,51.7,2e-96,290.0,37296.0
k141_30966,1184,1.184,33,7.28,6.15,QKU33455.1,28.6,4.25e-24,105.0,
k141_150170,1435,1.435,40,8.82,6.15,QKU34342.1,32.9,1.1e-06,49.3,
k141_80536,2582,2.582,72,15.88,6.15,AAR26955.1,24.6,2.4e-06,54.7,231992.0
k141_103945,1147,1.147,32,7.06,6.15,YP_004061916.1,24.1,9.93e-08,55.5,880161.0
k141_134292,1183,1.183,33,7.28,6.15,QBK87088.1,32.7,3.18e-11,66.2,2506604.0
k141_124162,1720,1.72,48,10.58,6.15,AYV81995.1,32.1,5.92e-22,97.4,2487769.0
k141_24005,1255,1.255,35,7.72,6.15,QBK89095.1,42.0,1.65e-15,79.3,2506609.0
k141_94718,1255,1.255,35,7.72,6.15,AYV82542.1,27.5,4.84e-19,88.2,2487770.0
k141_119086,1039,1.039,29,6.39,6.15,QBK89352.1,39.5,3.7e-33,120.0,2506609.0
k141_20253,1222,1.222,34,7.5,6.14,NP_064912.1,23.8,7.29e-11,66.6,28321.0
k141_175482,1113,1.113,31,6.84,6.14,SOB73904.1,54.2,1.76e-21,85.5,2023205.0
k141_165342,2297,2.297,64,14.11,6.14,QIH04859.1,59.5,3.96e-30,111.0,2713452.0
k141_162782,1113,1.113,31,6.84,6.14,QDY52240.1,26.9,1.43e-12,71.2,2596887.0
k141_108671,1543,1.543,43,9.48,6.14,QBK86221.1,28.8,1.0200000000000001e-29,125.0,2506603.0
k141_159264,1005,1.005,28,6.17,6.14,CAA38181.1,40.5,7.230000000000001e-70,227.0,5547.0
k141_22909,2476,2.476,69,15.21,6.14,QKF94202.1,28.8,1.1e-18,90.5,3070911.0
k141_71677,1724,1.724,48,10.58,6.14,QDY52462.1,26.6,7.1100000000000005e-22,100.0,2596887.0
k141_4890,1832,1.832,51,11.25,6.14,QBK87088.1,33.9,3.04e-12,71.6,2506604.0
k141_155921,1833,1.833,51,11.25,6.14,QKU34499.1,37.4,9.73e-37,136.0,
k141_149167,2445,2.445,68,14.99,6.13,UMO80317.1,45.3,3.7400000000000004e-70,224.0,2848915.0
k141_38129,1258,1.258,35,7.72,6.13,QFG74489.1,39.1,9.46e-61,204.0,1737588.0
k141_54259,2984,2.984,83,18.3,6.13,QBK88329.1,29.8,5.96e-11,63.5,2506606.0
k141_180252,1546,1.546,43,9.48,6.13,AVL95024.1,37.3,2.3e-14,71.2,2109587.0
k141_8003,1438,1.438,40,8.82,6.13,QBK86751.1,38.7,7.15e-45,162.0,2506604.0
k141_143320,2554,2.554,71,15.66,6.13,YP_008318860.2,37.0,2.69e-07,48.1,1349409.0
k141_129034,1331,1.331,37,8.16,6.13,QOI90314.1,26.4,1.53e-07,51.2,455367.0
k141_167241,1583,1.583,44,9.7,6.13,WZH61920.1,54.5,7.09e-18,81.3,3131770.0
k141_160550,2268,2.268,63,13.89,6.12,AYV82302.1,37.4,6.33e-28,114.0,2487769.0
k141_180177,1117,1.117,31,6.84,6.12,ARF08972.1,37.8,1.26e-09,60.1,1977631.0
k141_140998,1801,1.801,50,11.02,6.12,QDH89777.1,29.1,3.53e-09,60.5,1955172.0
k141_140781,1009,1.009,28,6.17,6.12,UPW42252.1,45.6,1.07e-10,61.6,2937230.0
k141_107902,1333,1.333,37,8.16,6.12,YP_009001498.1,28.4,6.86e-17,83.2,62099.0
k141_107944,1297,1.297,36,7.94,6.12,AYV86575.1,30.6,3.79e-07,56.2,2487774.0
k141_14520,1620,1.62,45,9.92,6.12,QOI90332.1,34.9,4.92e-15,74.7,455367.0
k141_173355,1298,1.298,36,7.94,6.12,QPI16279.1,42.3,8.62e-25,102.0,2763269.0
k141_105294,1550,1.55,43,9.48,6.12,AMN83518.1,28.1,3.29e-16,82.8,1477405.0
k141_147566,1153,1.153,32,7.06,6.12,WBR14964.1,43.3,5.52e-29,114.0,3019033.0
k141_152165,1512,1.512,42,9.26,6.12,AYV75146.1,34.1,8.99e-16,78.2,2487775.0
k141_79210,1045,1.045,29,6.39,6.12,XDO02062.1,33.5,9.980000000000001e-21,91.7,3240092.0
k141_40854,1117,1.117,31,6.84,6.12,AYV81702.1,40.6,1.6700000000000001e-37,130.0,2487768.0
k141_14687,1153,1.153,32,7.06,6.12,QBK85775.1,45.3,2.9799999999999997e-115,347.0,2506602.0
k141_939,1189,1.189,33,7.28,6.12,XBQ68779.1,32.6,2.64e-15,73.9,3158414.0
k141_94525,1585,1.585,44,9.7,6.12,QBK87088.1,32.7,1.19e-14,75.9,2506604.0
k141_178230,1660,1.66,46,10.14,6.11,AAR26884.1,27.6,7.85e-08,56.2,231992.0
k141_7665,1372,1.372,38,8.38,6.11,QPI16505.1,56.6,1.06e-16,75.1,2763269.0
k141_131813,1010,1.01,28,6.17,6.11,XDO01843.1,24.6,1.14e-11,65.9,3240092.0
k141_64265,2238,2.238,62,13.67,6.11,BBI30359.1,25.9,1.06e-31,129.0,3114988.0
k141_172250,1010,1.01,28,6.17,6.11,QBK86976.1,40.4,9.79e-18,84.7,2506604.0
k141_12107,1011,1.011,28,6.17,6.11,ABY48142.1,52.1,2.39e-15,72.8,3880.0
k141_21022,1046,1.046,29,6.39,6.11,YP_009001498.1,26.1,3.59e-13,70.9,62099.0
k141_35527,1299,1.299,36,7.94,6.11,ULY68592.1,30.4,6.66e-37,140.0,2922419.0
k141_117646,1408,1.408,39,8.6,6.11,UMO79167.1,33.3,2.2e-08,53.1,2847767.0
k141_151154,1046,1.046,29,6.39,6.11,WZO85486.1,24.1,7.33e-06,52.0,2809302.0
k141_6007,1336,1.336,37,8.16,6.11,QBK93389.1,27.9,6.7e-12,66.2,2506597.0
k141_61788,2274,2.274,63,13.89,6.11,AII17161.1,25.9,4.04e-11,65.1,1474867.0
k141_155431,1082,1.082,30,6.61,6.11,AYV86642.1,28.2,2.41e-07,53.9,2487774.0
k141_178638,1012,1.012,28,6.17,6.1,ACD54816.1,27.3,3.82e-07,52.8,104782.0
k141_76050,2132,2.132,59,13.01,6.1,UPW42252.1,42.6,4.59e-25,109.0,2937230.0
k141_136316,1229,1.229,34,7.5,6.1,WLY67778.1,29.5,1.8600000000000002e-26,115.0,4932.0
k141_178998,1156,1.156,32,7.06,6.1,QBK86221.1,36.5,4.82e-06,50.1,2506603.0
k141_180916,1085,1.085,30,6.61,6.1,QBK87088.1,34.5,7.38e-17,82.4,2506604.0
